time,mp_concentration
2018-08-16,14.87400426682866
2018-08-17,14.868096234793708
2018-08-18,14.865804273090706
2018-08-19,14.85475576390733
2018-08-20,14.8434580287349
2018-08-21,14.827574841162674
2018-08-22,14.81757063474324
2018-08-23,14.812028032225976
2018-08-24,14.793340670028464
2018-08-25,14.773998898485464
2018-08-26,14.755874206005563
2018-08-27,14.752219910828666
2018-08-28,14.746920418325264
2018-08-29,14.728622949546208
2018-08-30,14.7124385501958
2018-08-31,14.69252952195379
2018-09-01,14.665678861869472
2018-09-02,14.667660437831508
2018-09-03,14.661989399835225
2018-09-04,14.729918007292998
2018-09-05,14.74894327711984
2018-09-06,14.772298657382237
2018-09-07,14.781380880541558
2018-09-08,14.80759853719356
2018-09-09,14.82638834197553
2018-09-10,14.836111213536157
2018-09-11,14.832218395326793
2018-09-12,14.811450072570382
2018-09-13,14.81194699555469
2018-09-14,14.795253441269592
2018-09-15,14.786995345767322
2018-09-16,14.784535194746557
2018-09-17,14.772879675025424
2018-09-18,14.754383437052644
2018-09-19,14.75807748606829
2018-09-20,14.754296284406168
2018-09-21,14.749035016747712
2018-09-22,14.740868660873312
2018-09-23,14.737619549052848
2018-09-24,14.72225927735949
2018-09-25,14.725152133625052
2018-09-26,14.73394996393797
2018-09-27,14.739192883670851
2018-09-28,14.73309066942357
2018-09-29,14.72364913272175
2018-09-30,14.727269790035097
2018-10-01,14.73051890185556
2018-10-02,14.740643898785024
2018-10-03,14.74671553315635
2018-10-04,14.749262836823592
2018-10-05,14.745224764203432
2018-10-06,14.74994629705124
2018-10-07,14.72312621684288
2018-10-08,14.69228794093373
2018-10-09,14.647783518459256
2018-10-10,14.62772923580645
2018-10-11,14.630450844766653
2018-10-12,14.623354784550756
2018-10-13,14.63169085873672
2018-10-14,14.633418621728309
2018-10-15,14.674938448309348
2018-10-16,14.68521022864341
2018-10-17,14.720043765346382
2018-10-18,14.726496119173376
2018-10-19,14.74097874842676
2018-10-20,14.708405064557027
2018-10-21,14.681823507381136
2018-10-22,14.660179071178552
2018-10-23,14.67788787734543
2018-10-24,14.689064822007827
2018-10-25,14.69630460764072
2018-10-26,14.699763191611494
2018-10-27,14.69576181484248
2018-10-28,14.70862676865772
2018-10-29,14.742376248758008
2018-10-30,14.77827855212569
2018-10-31,14.806557292417214
2018-11-01,14.841364836225624
2018-11-02,14.855327607587732
2018-11-03,14.88304520715544
2018-11-04,14.908045784744338
2018-11-05,14.9139477008041
2018-11-06,14.92940582810052
2018-11-07,14.937449864471091
2018-11-08,14.945148348243343
2018-11-09,14.957098963767464
2018-11-10,14.96141378426504
2018-11-11,14.945258435796791
2018-11-12,14.954225984421273
2018-11-13,14.960750200956763
2018-11-14,14.938709755360533
2018-11-15,14.940212756263834
2018-11-16,14.950515116473854
2018-11-17,14.943656050296628
2018-11-18,14.93678475216902
2018-11-19,14.9153085052842
2018-11-20,14.907310338727566
2018-11-21,14.904107096721038
2018-11-22,14.9092919146896
2018-11-23,14.91023683285668
2018-11-24,14.892917920108257
2018-11-25,14.873504285856756
2018-11-26,14.87120926616616
2018-11-27,14.88313694678331
2018-11-28,14.876690708931507
2018-11-29,14.866486204324554
2018-11-30,14.861764671476744
2018-12-01,14.834696894273131
2018-12-02,14.81106476613332
2018-12-03,14.788276642569931
2018-12-04,14.757915412725715
2018-12-05,14.751276521655384
2018-12-06,14.712857494496417
2018-12-07,14.688370658823596
2018-12-08,14.659783061784903
